,date,cluster_0,cluster_1,lagged_cluster_0,lagged_cluster_1,S&P500,NASDAQ,SPY,QQQ,XLK,XLF,XLE,VIX,SP500_ret,NASDAQ_ret,SPY_ret,QQQ_ret,XLK_ret,XLF_ret,XLE_ret,VIX_ret
15,2021-01-27,-0.0222072972445202,0.2682162619533061,0.0220643261775005,0.2375901287317384,311.5559387207031,353.607177734375,34.3895263671875,26.969038009643555,127.2527084350586,3750.77001953125,13270.599609375,37.209999084472656,-0.027876874329342605,-0.024440267657151238,-0.013496753132350436,-0.029451138252427067,-0.018876573719371792,-0.025677883699462,-0.026086775791876904,0.6164204319953999
16,2021-01-28,-0.010562120335777,0.2098599774113554,-0.0222072972445202,0.2682162619533061,313.3993530273437,356.6482238769531,34.791595458984375,27.47122383117676,127.7752685546875,3787.3798828125,13337.16015625,30.209999084472656,0.005916800412182566,0.0086000690428929,0.011691614694074648,0.01862082812718935,0.004106475422451128,0.009760625975629766,0.005015639747580014,-0.1881214773509905
17,2021-01-29,0.0649772594947125,0.309319337505303,-0.010562120335777,0.2098599774113554,306.80596923828125,349.5083312988281,33.63671875,26.922542572021484,124.76571655273438,3714.239990234375,13070.6904296875,33.09000015258789,-0.021038281430297623,-0.020019425585554917,-0.0331941290345783,-0.01997294560035523,-0.02355347819648712,-0.019311475173124593,-0.019979495142946724,0.0953327095463401
18,2021-02-01,0.0036078704485497,0.3288313531602869,0.1144400207200226,0.2242360618627247,314.4722595214844,355.3260498046875,33.876243591308594,27.275928497314453,127.89141082763672,3773.860107421875,13403.3896484375,30.239999771118164,0.024987422188155417,0.016645435844804712,0.007120933616885372,0.013126023455905411,0.02505250930516012,0.016051767614439383,0.025453836623223758,-0.08612875093162653
19,2021-02-02,0.0943981608787828,0.3038515991828653,0.0036078704485497,0.3288313531602869,319.6026306152344,360.3504028320313,34.24409484863281,27.936203002929688,129.6236114501953,3826.31005859375,13612.7802734375,25.559999465942383,0.016314224668199984,0.014140120123772304,0.010858679072038413,0.02420722380469087,0.013544307716591986,0.013898223484416938,0.015622214267598356,-0.15476191602506528
20,2021-02-03,0.058587784069033,0.3211782999854104,0.0943981608787828,0.3038515991828653,318.3346862792969,360.6337890625,35.70692825317383,28.09429931640625,129.17845153808594,3830.169921875,13610.5400390625,22.90999984741211,-0.003967252501948182,0.0007864185199781826,0.04271782948292535,0.005659191174261613,-0.003434250188904975,0.0010087690809532646,-0.0001645684665440017,-0.1036776085250426
21,2021-02-04,0.0416153835378612,0.3336258618496496,0.058587784069033,0.3211782999854104,322.0994873046875,364.732666015625,36.10044479370117,28.71737098693848,131.23963928222656,3871.739990234375,13777.740234375,21.770000457763672,0.011826549815836085,0.01136575960832853,0.01102073350407462,0.022177868311112237,0.01595612673475122,0.010853322230420792,0.012284611399153267,-0.049759903851645415
22,2021-02-05,0.0154708853617711,0.2706807550929999,0.0416153835378612,0.3336258618496496,323.1918640136719,366.168212890625,36.40840148925781,28.72667121887207,130.9492950439453,3886.830078125,13856.2998046875,20.8700008392334,0.003391426413389631,0.003935887867357879,0.008530551280364618,0.00032385387707734026,-0.0022123212153675187,0.003897495164625342,0.005701919834175451,-0.0413412769685686
23,2021-02-08,0.0532271712788807,0.2657517347462488,0.0480597633594522,0.3346942739080429,325.3570861816406,368.81256103515625,37.93113327026367,29.09866142272949,132.32347106933594,3915.590087890625,13987.6396484375,21.239999771118164,0.006699494662641525,0.007221675862183918,0.0418236373671923,0.012949297223586287,0.010493955121556597,0.007399348360373592,0.009478709727799739,0.017728745424351322
24,2021-02-09,0.0703124752211725,0.3439665593898604,0.0532271712788807,0.2657517347462488,325.2889404296875,368.5670776367188,37.529056549072266,29.10795783996582,132.16864013671875,3911.22998046875,14007.7001953125,21.6299991607666,-0.00020944910944731276,-0.0006656047661404152,-0.010600176860695476,0.0003194792056335771,-0.001170094249840714,-0.0011135249921484514,0.0014341624018918697,0.01836155338281853
25,2021-02-10,0.0069176541660501,0.2994868093391474,0.0703124752211725,0.3439665593898604,324.547607421875,368.406494140625,38.247650146484375,29.10795783996582,131.97511291503906,3909.8798828125,13972.5302734375,21.989999771118164,-0.00227899850155755,-0.00043569679940891337,0.019147659533420125,0.0,-0.0014642446307951973,-0.00034518493235935477,-0.00251075632577924,0.016643579487721327
26,2021-02-11,0.0136165477580578,0.2797537722094056,0.0069176541660501,0.2994868093391474,326.3324890136719,369.00146484375,37.65738677978516,29.014968872070312,133.42665100097656,3916.3798828125,14025.76953125,21.25,0.005499598675138939,0.0016149842974753081,-0.015432670097079604,-0.003194623559878651,0.01099857430599016,0.0016624551635393559,0.003810280369455299,-0.033651649787194926
27,2021-02-12,0.0652420536048887,0.2634735241176602,0.0136165477580578,0.2797537722094056,328.1563720703125,370.82421875,38.21342849731445,29.31255531311035,134.1137237548828,3934.830078125,14095.4697265625,19.96999931335449,0.005589033020136247,0.00493969287363627,0.014765807324362168,0.01025630743745154,0.0051494416501634,0.0047110331133788375,0.004969438229909917,-0.06023532643037699
28,2021-02-16,-0.0065871753842342,0.2983693350904617,0.0028592621302898,0.3432841423833536,327.26885986328125,370.5031433105469,39.17154693603516,29.81473731994629,133.67823791503906,3932.590087890625,14047.5,21.459999084472656,-0.002704540525701238,-0.0008658426910072015,0.025072820639164606,0.017131976433707008,-0.0032471385302795808,-0.0005692724183511411,-0.0034032017018987837,0.07461190898097647
29,2021-02-17,0.003139723825139,0.1711422653096675,-0.0065871753842342,0.2983693350904617,325.6985168457031,370.5881652832031,39.75326156616211,29.963533401489254,132.4976348876953,3931.330078125,13965.490234375,21.5,-0.004798327033724292,0.0002294770616426689,0.014850438025254764,0.004990688998739445,-0.008831677060959553,-0.0003204020092266724,-0.005838032790532077,0.0018639756399749796
30,2021-02-18,-0.0087643433915097,0.2933578917835061,0.003139723825139,0.1711422653096675,324.2745666503906,369.0109252929688,38.85502243041992,29.786840438842773,131.84930419921875,3913.969970703125,13865.3603515625,22.489999771118164,-0.0043719885773599865,-0.004256045222137628,-0.02259535696831394,-0.005896933458378384,-0.004893149142066511,-0.004415835627354592,-0.007169807943156803,0.04604650098224017
31,2021-02-19,0.0201878071390885,0.3602035428978332,-0.0087643433915097,0.2933578917835061,322.8602600097656,368.3592834472656,39.50518035888672,30.14022827148437,131.65574645996094,3906.7099609375,13874.4599609375,22.049999237060547,-0.004361447939732477,-0.0017659147766040384,0.016732918624125848,0.011863891149085148,-0.0014680224551306686,-0.0018548966445751658,0.0006562836554027118,-0.019564274723678277
32,2021-02-22,0.0291559224289515,0.2801933003564949,0.0712936533159925,0.2917620611416091,314.4917907714844,365.5259399414063,40.8739128112793,30.419214248657227,128.75267028808594,3876.5,13533.0498046875,23.450000762939453,-0.025919787210814116,-0.007691793401658487,0.03464691060661562,0.009256266231958188,-0.022050508617623366,-0.0077328394581538396,-0.024607095138204582,0.0634921348897759
33,2021-02-23,0.0966712080729259,0.235686468339409,0.0291559224289515,0.2801933003564949,313.5555114746094,365.9698181152344,41.54972839355469,30.605209350585938,128.39459228515625,3881.3701171875,13465.2001953125,23.11000061035156,-0.002977118399746459,0.0012143547839564839,0.016534154324684414,0.006114395342638357,-0.002781130691336231,0.0012563181187927874,-0.0050136229714826674,-0.014498939937146349
34,2021-02-24,0.0531303216463062,0.2945255209524964,0.0966712080729259,0.235686468339409,316.14013671875,370.0025939941406,43.021121978759766,31.200387954711918,130.35906982421875,3925.429931640625,13597.9697265625,21.34000015258789,0.008242959060057675,0.011019422037793491,0.03541283281729757,0.019446970524140017,0.01530031369778806,0.01135161376597904,0.009860197347546285,-0.0765902384689181
35,2021-02-25,0.0491732043832127,0.2427240524745165,0.0531303216463062,0.2945255209524964,305.1186828613281,361.0870971679688,42.19132232666016,30.63311004638672,125.80117797851562,3829.340087890625,13119.4296875,28.88999938964844,-0.034862558015615,-0.02409576843753969,-0.01928819179818897,-0.018181758161104122,-0.034964132927990055,-0.02447880752512621,-0.03519202121238085,0.3537956505658677
36,2021-02-26,0.0513059182073982,0.2395363841798854,0.0491732043832127,0.2427240524745165,306.3964233398437,359.2265014648437,41.19043731689453,30.04723358154297,126.46887969970705,3811.14990234375,13192.349609375,27.950000762939453,0.004187683515585627,-0.005152761529608529,-0.023722532373278704,-0.019125595277677543,0.005307595142753252,-0.004750214169902844,0.005558162482053319,-0.03253716325953948
37,2021-03-01,0.0847683992856216,0.3410298452866025,0.0781882571978984,0.2509356820790551,315.61346435546875,367.9342346191406,42.259761810302734,30.98649406433105,130.54290771484375,3901.820068359375,13588.830078125,23.350000381469727,0.030082077705593457,0.024240230380522476,0.025960503530988444,0.03125946620806519,0.03221367995676294,0.023790763506800205,0.030053817590480314,-0.1645796155959014
